game_id,game_date,event_index,player_id,team,shot_distance,shot_angle,shot_type,strength_state,is_powerplay,is_rebound,seconds_since_last_event,is_empty_net,score_differential,period,x_coord,y_coord,prior_event_type,prior_event_distance,is_goal
2025020971,2026-03-04,60,8479407,NJD,7.62,23.2,backhand,5v5,0,0,0,0,0,1,82,3,hit,37.34,0
2025020971,2026-03-04,61,8479407,NJD,17.26,79.99,wrist,5v5,0,1,0,0,0,1,86,17,shot-on-goal,7.62,0
2025020971,2026-03-04,62,8484958,NJD,8.54,69.44,tip-in,5v5,0,1,0,0,0,1,86,8,shot-on-goal,17.26,0
2025020971,2026-03-04,63,8475714,TOR,12.08,24.44,tip-in,5v5,0,1,0,0,0,1,78,5,shot-on-goal,8.54,0
2025020971,2026-03-04,67,8478414,NJD,24.7,58.24,snap,5v5,0,0,0,0,0,1,76,-21,faceoff,29.73,0
2025020971,2026-03-04,70,8478414,NJD,10.2,11.31,wrist,5v5,0,0,0,0,0,1,79,2,giveaway,43.01,0
2025020971,2026-03-04,71,8480002,NJD,29.41,72.18,wrist,5v5,0,1,0,0,0,1,80,-28,shot-on-goal,10.2,0
2025020971,2026-03-04,72,8479442,TOR,63.57,19.29,slap,5v5,0,1,0,0,0,1,29,-21,missed-shot,29.41,0
2025020971,2026-03-04,73,8481582,TOR,14.32,12.09,wrist,5v5,0,1,0,0,0,1,75,-3,shot-on-goal,63.57,0
2025020971,2026-03-04,74,8475455,NJD,56.01,1.02,slap,5v5,0,1,0,0,0,1,33,-1,missed-shot,14.32,0
2025020971,2026-03-04,77,8482110,NJD,15.23,23.2,wrist,5v5,0,0,0,0,0,1,75,-6,faceoff,29.73,0
2025020971,2026-03-04,78,8478414,NJD,13.0,22.62,tip-in,5v5,0,1,0,0,0,1,77,-5,missed-shot,15.23,0
2025020971,2026-03-04,81,8481559,NJD,27.86,21.04,snap,5v5,0,0,0,0,0,1,63,10,hit,91.71,0
2025020971,2026-03-04,84,8479318,TOR,14.32,24.78,backhand,5v5,0,0,0,0,0,1,76,-6,giveaway,57.8,0
2025020971,2026-03-04,87,8479318,TOR,30.41,27.41,slap,5v4,1,0,0,0,0,1,62,-14,faceoff,29.73,0
2025020971,2026-03-04,88,8475166,TOR,11.18,63.43,wrist,5v4,1,1,0,0,0,1,84,-10,shot-on-goal,30.41,0
2025020971,2026-03-04,91,8478904,TOR,26.93,21.8,wrist,5v5,0,0,0,0,0,1,64,10,blocked-shot,36.06,0
2025020971,2026-03-04,94,8478443,TOR,20.52,43.03,backhand,5v5,0,0,0,0,0,1,74,14,faceoff,29.73,0
2025020971,2026-03-04,101,8479442,TOR,57.43,35.07,wrist,5v5,0,0,0,0,0,2,42,-33,faceoff,29.73,0
2025020971,2026-03-04,104,8479318,TOR,48.01,1.19,wrist,5v5,0,0,0,0,0,2,41,-1,faceoff,29.73,0
2025020971,2026-03-04,108,8475166,TOR,11.4,37.87,wrist,5v4,1,0,0,0,0,2,80,7,faceoff,29.73,0
2025020971,2026-03-04,110,8482720,TOR,26.42,60.52,snap,5v4,1,0,0,0,0,2,76,23,hit,59.68,0
2025020971,2026-03-04,111,8476462,NJD,13.04,89.56,wrist,4v5,0,1,0,0,0,2,90,13,missed-shot,26.42,0
2025020971,2026-03-04,117,8477939,TOR,13.0,0.0,deflected,5v4,1,0,0,0,1,2,76,0,faceoff,29.73,1
2025020971,2026-03-04,122,8479996,NJD,22.47,20.85,wrist,4v5,0,0,0,0,0,2,68,-8,faceoff,29.73,0
2025020971,2026-03-04,123,8482720,TOR,30.48,48.99,slap,5v4,1,1,0,0,0,2,69,-23,shot-on-goal,22.47,0
2025020971,2026-03-04,126,8480002,NJD,36.8,42.8,snap,4v5,0,0,0,0,0,2,62,25,faceoff,29.73,0
2025020971,2026-03-04,130,8480002,NJD,10.44,16.7,wrist,4v5,0,0,0,0,0,2,79,-3,blocked-shot,21.93,0
2025020971,2026-03-04,131,8481711,TOR,8.25,14.04,tip-in,5v5,0,1,0,0,0,2,81,-2,shot-on-goal,10.44,0
2025020971,2026-03-04,132,8481721,NJD,35.06,3.27,wrist,5v5,0,1,0,0,0,2,54,2,shot-on-goal,8.25,1
2025020971,2026-03-04,137,8478414,NJD,12.04,41.63,tip-in,5v5,0,0,0,0,0,2,80,-8,takeaway,78.77,0
2025020971,2026-03-04,139,8484958,NJD,61.27,26.15,wrist,5v5,0,0,0,0,0,2,34,-27,giveaway,9.43,0
2025020971,2026-03-04,140,8476462,NJD,70.33,29.85,wrist,5v5,0,1,0,0,0,2,28,-35,shot-on-goal,61.27,0
2025020971,2026-03-04,141,8479318,TOR,40.82,30.96,wrist,5v5,0,1,0,0,0,2,54,21,missed-shot,70.33,0
2025020971,2026-03-04,142,8481032,NJD,17.2,54.46,backhand,5v5,0,1,0,0,0,2,79,-14,shot-on-goal,40.82,0
2025020971,2026-03-04,147,8477015,NJD,7.21,33.69,tip-in,5v4,1,0,0,0,0,2,83,4,hit,36.67,0
2025020971,2026-03-04,148,8477015,NJD,7.07,8.13,backhand,5v4,1,1,0,0,0,2,82,-1,shot-on-goal,7.21,0
2025020971,2026-03-04,152,8481559,NJD,26.17,43.45,snap,5v4,1,0,0,0,0,2,70,-18,blocked-shot,18.38,0
2025020971,2026-03-04,155,8482684,NJD,28.84,33.69,wrist,5v4,1,0,0,0,0,2,65,16,faceoff,29.73,0
2025020971,2026-03-04,163,8480002,NJD,17.03,3.37,wrist,5v4,1,0,0,0,0,2,72,-1,faceoff,29.73,0
2025020971,2026-03-04,164,8480002,NJD,9.85,23.96,backhand,5v4,1,1,0,0,0,2,80,-4,shot-on-goal,17.03,0
2025020971,2026-03-04,170,8482110,NJD,9.49,71.57,tip-in,5v4,1,0,0,0,0,2,86,9,faceoff,29.73,0
2025020971,2026-03-04,172,8479407,NJD,29.53,28.3,wrist,5v4,1,0,0,0,0,2,63,-14,giveaway,7.62,0
2025020971,2026-03-04,177,8482110,NJD,31.4,37.23,wrist,5v5,0,0,0,0,0,2,64,-19,faceoff,29.73,0
2025020971,2026-03-04,180,8479026,TOR,58.8,41.55,wrist,5v5,0,0,0,0,0,2,45,39,giveaway,51.09,0
2025020971,2026-03-04,181,8475166,TOR,14.42,33.69,wrist,5v5,0,1,0,0,0,2,77,8,shot-on-goal,58.8,0
2025020971,2026-03-04,182,8479442,TOR,47.17,57.99,wrist,5v5,0,1,0,0,0,2,64,-40,missed-shot,14.42,0
2025020971,2026-03-04,183,8476853,TOR,47.42,24.94,wrist,5v5,0,1,0,0,0,2,46,-20,missed-shot,47.17,0
2025020971,2026-03-04,187,8484177,NJD,7.07,45.0,wrist,5v5,0,0,0,0,0,2,84,5,giveaway,27.2,0
2025020971,2026-03-04,190,8480002,NJD,5.1,11.31,tip-in,5v4,1,0,0,0,0,2,84,1,faceoff,29.73,0
2025020971,2026-03-04,191,8477015,NJD,5.66,45.0,backhand,5v4,1,1,0,0,0,2,85,4,shot-on-goal,5.1,0
2025020971,2026-03-04,198,8479318,TOR,39.7,40.91,wrist,5v5,0,0,0,0,0,3,59,26,blocked-shot,22.56,0
2025020971,2026-03-04,200,8478399,NJD,44.82,38.66,wrist,5v5,0,0,0,0,0,3,54,28,takeaway,88.28,0
2025020971,2026-03-04,207,8477015,NJD,28.43,39.29,wrist,5v5,0,0,0,0,0,3,67,18,hit,17.0,0
2025020971,2026-03-04,210,8479407,NJD,87.82,7.85,wrist,5v5,0,0,0,0,0,3,2,-12,takeaway,43.66,0
2025020971,2026-03-04,216,8482684,NJD,70.46,34.59,wrist,5v5,0,0,0,0,0,3,31,40,giveaway,16.49,0
2025020971,2026-03-04,218,8476462,NJD,59.67,39.56,wrist,5v5,0,0,0,0,0,3,43,-38,hit,85.0,0
2025020971,2026-03-04,223,8477015,NJD,46.39,7.43,wrist,5v5,0,0,0,0,0,3,43,-6,giveaway,36.67,0
2025020971,2026-03-04,228,8484177,NJD,32.31,21.8,wrist,5v5,0,0,0,0,0,3,59,12,giveaway,12.65,0
2025020971,2026-03-04,231,8478399,NJD,63.89,39.92,wrist,5v5,0,0,0,0,0,3,40,41,faceoff,29.73,0
2025020971,2026-03-04,232,8476462,NJD,53.26,50.33,wrist,5v5,0,1,0,0,0,3,55,-41,missed-shot,63.89,0
2025020971,2026-03-04,235,8478399,NJD,7.21,56.31,poke,5v5,0,0,0,0,0,3,85,-6,faceoff,29.73,0
2025020971,2026-03-04,238,8482684,NJD,71.69,30.14,snap,5v5,0,0,0,0,0,3,27,36,faceoff,29.73,0
2025020971,2026-03-04,240,8483495,NJD,58.08,2.96,slap,5v5,0,0,0,0,0,3,31,-3,blocked-shot,25.46,0
2025020971,2026-03-04,241,8482684,NJD,21.93,46.85,wrist,5v5,0,1,0,0,0,3,74,16,missed-shot,58.08,0
2025020971,2026-03-04,243,8482110,NJD,7.07,81.87,deflected,5v5,0,0,0,0,0,3,88,7,takeaway,27.46,0
2025020971,2026-03-04,244,8478414,NJD,24.08,85.24,wrist,5v5,0,1,0,0,0,3,87,24,shot-on-goal,7.07,0
2025020971,2026-03-04,245,8482110,NJD,7.81,39.81,wrap-around,5v5,0,1,0,0,0,3,83,5,missed-shot,24.08,0
2025020971,2026-03-04,247,8478414,NJD,10.3,60.95,wrist,5v5,0,0,0,0,0,3,84,9,blocked-shot,26.68,0
2025020971,2026-03-04,248,8481122,TOR,13.04,57.53,wrist,5v5,0,1,0,0,0,3,82,11,shot-on-goal,10.3,0
2025020971,2026-03-04,252,8479996,NJD,27.59,43.53,snap,5v5,0,0,0,0,0,3,69,-19,giveaway,8.25,0
2025020971,2026-03-04,254,8481559,NJD,18.44,49.4,snap,5v5,0,0,0,0,0,3,77,-14,hit,11.4,0
2025020971,2026-03-04,255,8475166,TOR,25.46,45.0,wrist,5v5,0,1,0,0,0,3,71,18,shot-on-goal,18.44,0
2025020971,2026-03-04,256,8482720,TOR,7.21,33.69,bat,5v5,0,1,0,0,1,3,83,-4,shot-on-goal,25.46,1
2025020971,2026-03-04,258,8481582,TOR,34.99,30.96,backhand,5v5,0,0,0,0,0,3,59,18,faceoff,89.0,0
2025020971,2026-03-04,260,8478399,NJD,54.71,18.1,wrist,5v5,0,0,0,0,0,3,37,-17,blocked-shot,33.3,0
2025020971,2026-03-04,263,8481559,NJD,18.03,56.31,wrist,5v5,0,0,0,0,0,3,79,-15,giveaway,58.52,0
2025020971,2026-03-04,266,8479996,NJD,10.0,0.0,deflected,5v5,0,0,0,0,0,3,79,0,faceoff,29.73,0
2025020971,2026-03-04,267,8479996,NJD,10.0,0.0,wrist,5v5,0,1,0,0,0,3,79,0,shot-on-goal,10.0,0
2025020971,2026-03-04,270,8478057,TOR,18.68,74.48,wrist,5v5,0,0,0,0,0,3,84,-18,hit,54.71,0
2025020971,2026-03-04,271,8482684,NJD,65.8,36.35,wrist,5v5,0,1,0,0,0,3,36,39,shot-on-goal,18.68,0
2025020971,2026-03-04,272,8477015,NJD,10.3,29.05,wrist,5v5,0,1,0,0,0,3,80,-5,missed-shot,65.8,1
2025020971,2026-03-04,276,8481582,TOR,7.07,8.13,backhand,5v5,0,0,0,0,0,3,82,-1,takeaway,67.01,0
2025020971,2026-03-04,279,8478057,TOR,8.06,82.87,wrist,5v5,0,0,0,0,0,3,88,8,faceoff,29.73,0
2025020971,2026-03-04,282,8481711,TOR,26.02,87.8,wrist,5v5,0,0,0,0,0,3,88,26,faceoff,29.73,0
2025020971,2026-03-04,283,8481721,NJD,70.06,2.45,wrist,5v5,0,1,0,0,0,3,19,3,missed-shot,26.02,0
2025020971,2026-03-04,289,8479318,TOR,8.49,45.0,backhand,3v3,0,0,0,0,0,4,83,-6,faceoff,89.0,0
2025020971,2026-03-04,291,8479318,TOR,7.62,66.8,wrist,3v3,0,0,0,0,0,4,86,-7,takeaway,53.49,0
2025020971,2026-03-04,292,8481559,NJD,29.53,28.3,wrist,3v3,0,1,0,0,0,4,63,14,missed-shot,7.62,0
2025020971,2026-03-04,293,8475166,TOR,17.2,35.54,backhand,3v3,0,1,0,0,0,4,75,-10,shot-on-goal,29.53,0
2025020971,2026-03-04,297,8478414,NJD,19.8,45.0,backhand,3v3,0,0,0,0,0,4,75,-14,giveaway,47.17,0
2025020971,2026-03-04,299,8481032,NJD,33.11,25.02,snap,3v3,0,0,0,0,0,4,59,-14,takeaway,76.92,0
2025020971,2026-03-04,301,8476462,NJD,29.12,15.95,wrist,3v3,0,0,0,0,0,4,61,-8,giveaway,17.46,0
2025020971,2026-03-04,306,8481032,NJD,7.62,23.2,backhand,1v0,1,0,0,0,0,5,82,-3,period-start,89.0,1
2025020971,2026-03-04,307,8477939,TOR,22.2,7.77,wrist,1v0,1,1,0,0,0,5,67,-3,goal,7.62,0
2025020971,2026-03-04,308,8479407,NJD,9.43,32.01,backhand,1v0,1,1,0,0,0,5,81,-5,shot-on-goal,22.2,1
2025020971,2026-03-04,309,8479318,TOR,20.62,14.04,wrist,1v0,1,1,0,0,0,5,69,-5,goal,9.43,0
2025020972,2026-03-04,2,8476921,CAR,6.32,18.43,tip-in,5v5,0,0,0,0,0,1,83,2,faceoff,89.0,0
2025020972,2026-03-04,6,8476906,CAR,39.6,45.0,slap,5v4,1,0,0,0,0,1,61,-28,faceoff,29.73,0
2025020972,2026-03-04,7,8482093,CAR,73.06,30.43,wrist,5v4,1,1,0,0,0,1,26,-37,shot-on-goal,39.6,0
2025020972,2026-03-04,10,8476906,CAR,58.01,0.99,slap,5v4,1,0,0,0,0,1,31,1,faceoff,29.73,0
2025020972,2026-03-04,13,8480830,CAR,13.89,30.26,snap,5v4,1,0,0,0,1,1,77,7,faceoff,29.73,1
2025020972,2026-03-04,21,8477969,VAN,48.6,53.37,wrist,5v5,0,0,0,0,0,1,60,-39,giveaway,74.06,0
2025020972,2026-03-04,23,8478427,CAR,8.54,20.56,backhand,5v5,0,0,0,0,0,1,81,3,blocked-shot,17.2,0
2025020972,2026-03-04,27,8475791,CAR,45.79,31.61,snap,5v5,0,0,0,0,0,1,50,-24,faceoff,29.73,0
2025020972,2026-03-04,30,8475791,CAR,17.0,0.0,tip-in,5v5,0,0,0,0,0,1,72,0,faceoff,29.73,0
2025020972,2026-03-04,31,8482809,CAR,29.43,80.22,backhand,5v5,0,1,0,0,0,1,84,29,shot-on-goal,17.0,0
2025020972,2026-03-04,33,8480817,CAR,63.25,18.43,wrist,5v5,0,0,0,0,0,1,29,20,blocked-shot,8.06,0
2025020972,2026-03-04,38,8480762,CAR,11.7,19.98,deflected,5v5,0,0,0,0,0,1,78,4,faceoff,29.73,0
2025020972,2026-03-04,40,8482100,CAR,60.93,23.2,wrist,5v5,0,0,0,0,0,1,33,-24,hit,25.32,0
2025020972,2026-03-04,48,8478427,CAR,27.02,51.01,slap,5v5,0,0,0,0,0,1,72,-21,hit,32.02,0
2025020972,2026-03-04,52,8482809,CAR,6.32,71.57,backhand,5v5,0,0,0,0,0,1,87,6,blocked-shot,45.01,0
2025020972,2026-03-04,53,8476958,CAR,59.44,12.63,snap,5v5,0,1,0,0,0,1,31,13,missed-shot,6.32,0
2025020972,2026-03-04,55,8480830,CAR,20.25,20.22,snap,5v5,0,0,0,0,0,1,70,-7,hit,94.02,0
2025020972,2026-03-04,73,8473533,CAR,5.39,88.85,backhand,5v5,0,0,0,0,0,1,91,-5,faceoff,29.73,0
2025020972,2026-03-04,77,8484798,VAN,55.54,13.54,wrist,5v5,0,0,0,0,0,1,35,13,faceoff,29.73,0
2025020972,2026-03-04,81,8480762,CAR,26.63,55.71,wrist,5v5,0,0,0,0,0,1,74,22,blocked-shot,21.63,0
2025020972,2026-03-04,82,8476958,CAR,78.89,30.47,wrist,5v5,0,1,0,0,0,1,21,40,missed-shot,26.63,0
2025020972,2026-03-04,85,8483678,VAN,61.0,0.0,snap,5v5,0,0,0,0,0,1,28,0,takeaway,97.17,0
2025020972,2026-03-04,90,8484798,VAN,48.83,55.01,wrist,5v5,0,0,0,0,0,1,61,40,faceoff,29.73,0
2025020972,2026-03-04,94,8482079,VAN,9.43,57.99,wrist,5v4,1,0,0,0,0,1,84,-8,faceoff,29.73,1
2025020972,2026-03-04,96,8482055,VAN,23.43,50.19,wrist,5v5,0,0,0,0,0,1,74,18,faceoff,89.0,0
2025020972,2026-03-04,97,8479425,VAN,36.89,32.83,slap,5v5,0,1,0,0,1,1,58,-20,shot-on-goal,23.43,1
2025020972,2026-03-04,99,8483678,VAN,68.24,34.85,snap,5v5,0,0,0,0,0,1,33,39,faceoff,89.0,0
2025020972,2026-03-04,101,8477478,CAR,16.64,32.74,tip-in,5v5,0,0,0,0,0,1,75,-9,hit,55.15,0
2025020972,2026-03-04,109,8476958,CAR,57.71,27.9,slap,5v5,0,0,0,0,0,1,38,-27,faceoff,29.73,0
2025020972,2026-03-04,114,8477940,CAR,31.4,52.77,snap,5v5,0,0,0,0,0,2,70,25,hit,24.52,0
2025020972,2026-03-04,120,8480336,CAR,30.89,29.05,snap,5v5,0,0,0,0,0,2,62,15,blocked-shot,16.49,1
2025020972,2026-03-04,124,8476927,VAN,66.71,12.99,wrist,5v5,0,0,0,0,0,2,24,-15,giveaway,51.86,0
2025020972,2026-03-04,126,8477969,VAN,27.2,72.9,wrist,5v5,0,0,0,0,0,2,81,26,hit,40.85,0
2025020972,2026-03-04,128,8482055,VAN,13.93,68.96,wrist,5v5,0,0,0,0,0,2,84,-13,hit,42.05,0
2025020972,2026-03-04,131,8480762,CAR,39.6,45.0,snap,5v5,0,0,0,0,0,2,61,28,takeaway,61.01,0
2025020972,2026-03-04,134,8477940,CAR,21.26,48.81,snap,5v5,0,0,0,0,1,2,75,16,faceoff,29.73,1
2025020972,2026-03-04,138,8482093,CAR,26.87,45.0,snap,5v5,0,0,0,0,0,2,70,19,giveaway,48.37,0
2025020972,2026-03-04,139,8482093,CAR,13.15,8.75,tip-in,5v5,0,1,0,0,0,2,76,-2,missed-shot,26.87,0
2025020972,2026-03-04,140,8482079,VAN,12.81,38.66,wrist,5v5,0,1,0,0,0,2,79,8,shot-on-goal,13.15,0
2025020972,2026-03-04,144,8482055,VAN,12.04,41.63,snap,5v4,1,0,0,0,0,2,80,8,blocked-shot,13.0,0
2025020972,2026-03-04,145,8476921,CAR,22.56,77.2,backhand,4v5,0,1,0,0,0,2,84,-22,shot-on-goal,12.04,0
2025020972,2026-03-04,148,8480012,VAN,43.42,14.68,wrist,5v4,1,0,0,0,0,2,47,11,giveaway,55.15,0
2025020972,2026-03-04,162,8482702,CAR,19.7,23.96,snap,5v4,1,0,0,0,0,2,71,-8,giveaway,33.06,0
2025020972,2026-03-04,163,8475791,CAR,7.28,15.95,tip-in,5v4,1,1,0,0,0,2,82,-2,shot-on-goal,19.7,0
2025020972,2026-03-04,165,8482809,CAR,21.93,46.85,snap,5v4,1,0,0,0,0,2,74,-16,blocked-shot,19.1,0
2025020972,2026-03-04,169,8478427,CAR,18.79,25.2,backhand,5v5,0,0,0,0,2,2,72,-8,hit,43.83,1
2025020972,2026-03-04,173,8477940,CAR,34.71,48.5,slap,5v5,0,0,0,0,3,2,66,26,giveaway,89.27,1
2025020972,2026-03-04,177,8476921,CAR,41.77,11.04,snap,5v5,0,0,0,0,0,2,48,8,faceoff,29.73,0
2025020972,2026-03-04,178,8482809,CAR,31.78,24.15,snap,5v5,0,1,0,0,0,2,60,-13,missed-shot,41.77,0
2025020972,2026-03-04,181,8478970,CAR,58.41,38.05,slap,5v5,0,0,0,0,0,2,43,-36,faceoff,29.73,0
2025020972,2026-03-04,199,8477969,VAN,33.54,26.57,wrist,5v5,0,0,0,0,0,2,59,-15,faceoff,29.73,0
2025020972,2026-03-04,207,8478444,VAN,4.24,45.0,wrist,5v3,1,0,0,0,-2,2,86,3,faceoff,29.73,1
2025020972,2026-03-04,212,8476921,CAR,19.1,83.99,wrist,4v5,0,0,0,0,0,2,87,19,faceoff,29.73,0
2025020972,2026-03-04,213,8478444,VAN,29.21,38.05,wrist,5v4,1,1,0,0,0,2,66,-18,shot-on-goal,19.1,0
2025020972,2026-03-04,220,8478856,VAN,8.6,54.46,wrist,5v5,0,0,0,0,0,3,84,-7,giveaway,51.31,0
2025020972,2026-03-04,221,8482055,VAN,10.0,89.43,wrist,5v5,0,1,0,0,0,3,89,-10,missed-shot,8.6,0
2025020972,2026-03-04,223,8482702,CAR,34.99,30.96,snap,5v5,0,0,0,0,0,3,59,-18,giveaway,56.82,0
2025020972,2026-03-04,226,8482702,CAR,23.77,22.25,wrist,5v5,0,0,0,0,0,3,67,-9,faceoff,29.73,0
2025020972,2026-03-04,230,8482702,CAR,30.68,19.03,snap,5v5,0,0,0,0,0,3,60,-10,blocked-shot,20.4,0
2025020972,2026-03-04,231,8476921,CAR,33.06,89.83,backhand,5v5,0,1,0,0,0,3,91,-33,shot-on-goal,30.68,0
2025020972,2026-03-04,234,8473533,CAR,22.63,45.0,wrist,5v5,0,0,0,0,0,3,73,-16,faceoff,29.73,0
2025020972,2026-03-04,239,8477478,CAR,44.65,55.95,wrist,5v5,0,0,0,0,0,3,64,37,faceoff,29.73,0
2025020972,2026-03-04,242,8477478,CAR,25.61,51.34,backhand,5v5,0,0,0,0,0,3,73,20,faceoff,29.73,0
2025020972,2026-03-04,246,8483678,VAN,55.36,16.8,snap,5v5,0,0,0,0,0,3,36,16,faceoff,29.73,0
2025020972,2026-03-04,247,8481024,VAN,10.0,53.13,tip-in,5v5,0,1,0,0,0,3,83,8,shot-on-goal,55.36,0
2025020972,2026-03-04,252,8481535,VAN,24.7,21.37,snap,5v5,0,0,0,0,-1,3,66,-9,blocked-shot,35.38,1
2025020972,2026-03-04,256,8479425,VAN,43.86,24.23,slap,5v5,0,0,0,0,0,3,49,18,hit,38.83,0
2025020972,2026-03-04,259,8484798,VAN,68.8,32.54,wrist,5v5,0,0,0,0,0,3,31,37,faceoff,29.73,0
2025020972,2026-03-04,266,8476906,CAR,56.6,32.01,wrist,5v5,0,0,0,0,0,3,41,30,blocked-shot,44.91,0
2025020972,2026-03-04,269,8480336,CAR,50.57,24.54,snap,5v5,0,0,0,0,0,3,43,-21,hit,97.17,0
2025020972,2026-03-04,273,8478970,CAR,45.61,37.87,slap,5v5,0,0,0,0,0,3,53,-28,hit,8.06,0
2025020972,2026-03-04,278,8478444,VAN,26.63,34.29,snap,5v5,0,0,0,0,0,3,67,-15,blocked-shot,42.95,0
2025020972,2026-03-04,283,8483678,VAN,47.42,47.56,wrist,5v5,0,0,0,0,0,3,57,35,hit,40.8,0
2025020972,2026-03-04,284,8480012,VAN,28.86,14.04,wrist,5v5,0,1,0,0,0,3,61,7,shot-on-goal,47.42,0
2025020972,2026-03-04,290,8476958,CAR,59.17,30.47,wrist,5v5,0,0,0,0,0,3,38,30,faceoff,29.73,0
2025020972,2026-03-04,295,8478856,VAN,35.85,30.14,wrist,4v5,0,0,0,0,0,3,58,-18,giveaway,33.53,0
2025020972,2026-03-04,296,8482055,VAN,34.67,33.23,wrist,4v5,0,1,0,0,0,3,60,-19,missed-shot,35.85,0
2025020972,2026-03-04,297,8482055,VAN,23.85,33.02,slap,5v5,0,1,0,0,0,3,69,-13,missed-shot,34.67,0
2025020972,2026-03-04,302,8479425,VAN,54.41,17.1,wrist,5v5,0,0,0,0,0,3,37,16,faceoff,29.73,0
2025020972,2026-03-04,303,8477940,CAR,21.84,15.95,wrist,5v5,0,1,0,1,2,3,68,6,missed-shot,54.41,1
2025020973,2026-03-04,2,8484153,ANA,23.35,43.26,snap,5v5,0,0,0,0,0,1,72,16,faceoff,89.0,0
2025020973,2026-03-04,5,8476292,NYI,61.72,40.4,wrist,5v5,0,0,0,0,0,1,42,40,faceoff,29.73,0
2025020973,2026-03-04,10,8482745,ANA,41.79,21.04,snap,5v5,0,0,0,0,0,1,50,-15,giveaway,57.38,0
2025020973,2026-03-04,18,8476917,NYI,33.62,59.62,snap,4v5,0,0,0,0,0,1,72,-29,blocked-shot,39.82,0
2025020973,2026-03-04,19,8477500,NYI,31.62,34.7,snap,4v5,0,1,0,0,0,1,63,-18,shot-on-goal,33.62,0
2025020973,2026-03-04,25,8485366,NYI,38.01,35.36,wrist,5v4,1,0,0,0,0,1,58,22,faceoff,29.73,0
2025020973,2026-03-04,28,8481601,NYI,32.25,7.13,wrist,5v4,1,0,0,0,0,1,57,4,faceoff,29.73,0
2025020973,2026-03-04,29,8484221,NYI,14.14,45.0,tip-in,5v4,1,1,0,0,0,1,79,10,missed-shot,32.25,0
2025020973,2026-03-04,32,8482476,NYI,42.44,34.44,slap,5v4,1,0,0,0,0,1,54,-24,faceoff,29.73,0
2025020973,2026-03-04,35,8475314,NYI,25.08,4.57,tip-in,5v4,1,0,0,0,0,1,64,-2,faceoff,29.73,0
2025020973,2026-03-04,36,8475314,NYI,14.32,12.09,snap,5v4,1,1,0,0,1,1,75,3,shot-on-goal,25.08,1
2025020973,2026-03-04,41,8484762,ANA,3.61,33.69,snap,5v5,0,0,0,0,0,1,86,2,giveaway,22.09,0
2025020973,2026-03-04,52,8477500,NYI,7.21,33.69,tip-in,5v5,0,0,0,0,0,1,83,4,faceoff,29.73,0
2025020973,2026-03-04,53,8485366,NYI,68.88,27.68,slap,5v5,0,1,0,0,0,1,28,32,shot-on-goal,7.21,0
2025020973,2026-03-04,54,8476429,NYI,42.45,46.91,snap,5v5,0,1,0,0,0,1,60,-31,shot-on-goal,68.88,0
2025020973,2026-03-04,55,8476429,NYI,95.08,22.25,wrist,5v5,0,1,0,0,0,1,1,36,missed-shot,42.45,0
2025020973,2026-03-04,57,8484153,ANA,18.68,15.52,wrist,5v5,0,0,0,0,0,1,71,-5,giveaway,81.88,0
2025020973,2026-03-04,58,8475184,ANA,9.49,71.57,snap,5v5,0,1,0,0,0,1,86,9,shot-on-goal,18.68,0
2025020973,2026-03-04,62,8484762,ANA,16.64,32.74,wrist,5v5,0,0,0,0,0,1,75,-9,takeaway,5.39,0
2025020973,2026-03-04,63,8482803,ANA,24.02,89.76,wrist,5v5,0,1,0,0,0,1,90,24,shot-on-goal,16.64,0
2025020973,2026-03-04,69,8485512,ANA,15.81,55.3,snap,5v5,0,0,0,0,0,1,80,13,giveaway,23.26,0
2025020973,2026-03-04,75,8475314,NYI,19.92,72.47,wrist,5v5,0,0,0,0,0,1,83,-19,hit,61.85,0
2025020973,2026-03-04,76,8481601,NYI,37.64,73.01,wrist,5v5,0,1,0,0,0,1,78,36,missed-shot,19.92,0
2025020973,2026-03-04,77,8475314,NYI,5.0,36.87,snap,5v5,0,1,0,0,0,1,85,3,shot-on-goal,37.64,0
2025020973,2026-03-04,79,8475314,NYI,5.1,78.69,snap,5v5,0,0,0,0,0,1,88,5,blocked-shot,2.83,0
2025020973,2026-03-04,80,8475314,NYI,3.16,88.09,poke,5v5,0,1,0,0,0,1,90,3,missed-shot,5.1,0
2025020973,2026-03-04,81,8481601,NYI,44.6,19.65,snap,5v5,0,1,0,0,0,1,47,-15,missed-shot,3.16,0
2025020973,2026-03-04,82,8476419,NYI,8.94,63.43,wrist,5v5,0,1,0,0,0,1,85,-8,missed-shot,44.6,0
2025020973,2026-03-04,85,8476917,NYI,56.61,35.66,wrist,5v5,0,0,0,0,0,1,43,33,faceoff,29.73,0
2025020973,2026-03-04,91,8483445,ANA,28.43,39.29,snap,5v4,1,0,0,0,0,1,67,18,faceoff,29.73,1
2025020973,2026-03-04,96,8476885,ANA,53.91,40.49,wrist,5v5,0,0,0,0,0,1,48,-35,hit,24.04,0
2025020973,2026-03-04,100,8477950,NYI,71.03,35.26,wrist,5v5,0,0,0,0,0,1,31,-41,faceoff,29.73,0
2025020973,2026-03-04,101,8477494,NYI,25.46,45.0,snap,5v5,0,1,0,0,0,1,71,-18,missed-shot,71.03,0
